slab_index,s_prime_mm,D_mm,b_mm,n_local_mm,z_mm
10,147.689,289.338,65.699,2.952,49.023
10,147.689,289.338,65.699,2.396,45.992
10,147.689,289.338,65.699,1.920,43.019
10,147.689,289.338,65.699,1.517,40.105
10,147.689,289.338,65.699,1.179,37.251
10,147.689,289.338,65.699,0.900,34.454
10,147.689,289.338,65.699,0.673,31.715
10,147.689,289.338,65.699,0.491,29.032
10,147.689,289.338,65.699,0.348,26.403
10,147.689,289.338,65.699,0.239,23.826
10,147.689,289.338,65.699,0.157,21.296
10,147.689,289.338,65.699,0.099,18.811
10,147.689,289.338,65.699,0.058,16.366
10,147.689,289.338,65.699,0.031,13.958
10,147.689,289.338,65.699,0.015,11.582
10,147.689,289.338,65.699,0.006,9.233
10,147.689,289.338,65.699,0.002,6.905
10,147.689,289.338,65.699,0.000,4.594
10,147.689,289.338,65.699,0.000,2.294
10,147.689,289.338,65.699,0.000,0.000
10,147.689,289.338,65.699,0.000,-2.294
10,147.689,289.338,65.699,0.000,-4.594
10,147.689,289.338,65.699,0.002,-6.905
10,147.689,289.338,65.699,0.006,-9.233
10,147.689,289.338,65.699,0.015,-11.582
10,147.689,289.338,65.699,0.031,-13.958
10,147.689,289.338,65.699,0.058,-16.366
10,147.689,289.338,65.699,0.099,-18.811
10,147.689,289.338,65.699,0.157,-21.296
10,147.689,289.338,65.699,0.239,-23.826
10,147.689,289.338,65.699,0.348,-26.403
10,147.689,289.338,65.699,0.491,-29.032
10,147.689,289.338,65.699,0.673,-31.715
10,147.689,289.338,65.699,0.900,-34.454
10,147.689,289.338,65.699,1.179,-37.251
10,147.689,289.338,65.699,1.517,-40.105
10,147.689,289.338,65.699,1.920,-43.019
10,147.689,289.338,65.699,2.396,-45.992
10,147.689,289.338,65.699,2.952,-49.023
10,147.689,289.338,65.699,3.596,-52.111
10,147.689,289.338,65.699,4.334,-55.253
10,147.689,289.338,65.699,5.175,-58.447
10,147.689,289.338,65.699,6.125,-61.690
10,147.689,289.338,65.699,7.192,-64.978
10,147.689,289.338,65.699,8.383,-68.306
10,147.689,289.338,65.699,9.705,-71.669
10,147.689,289.338,65.699,11.164,-75.061
10,147.689,289.338,65.699,12.766,-78.476
10,147.689,289.338,65.699,14.518,-81.907
10,147.689,289.338,65.699,16.425,-85.346
10,147.689,289.338,65.699,18.492,-88.784
10,147.689,289.338,65.699,20.723,-92.214
10,147.689,289.338,65.699,23.124,-95.626
10,147.689,289.338,65.699,25.696,-99.011
10,147.689,289.338,65.699,28.444,-102.358
10,147.689,289.338,65.699,31.368,-105.658
10,147.689,289.338,65.699,34.472,-108.900
10,147.689,289.338,65.699,37.756,-112.073
10,147.689,289.338,65.699,41.220,-115.166
10,147.689,289.338,65.699,44.863,-118.167
10,147.689,289.338,65.699,48.684,-121.065
10,147.689,289.338,65.699,52.682,-123.848
10,147.689,289.338,65.699,56.853,-126.506
10,147.689,289.338,65.699,61.193,-129.027
10,147.689,289.338,65.699,65.699,-131.398
10,147.689,289.338,65.699,70.365,-133.609
10,147.689,289.338,65.699,75.185,-135.650
10,147.689,289.338,65.699,80.152,-137.508
10,147.689,289.338,65.699,85.259,-139.174
10,147.689,289.338,65.699,90.497,-140.637
10,147.689,289.338,65.699,95.858,-141.888
10,147.689,289.338,65.699,101.332,-142.917
10,147.689,289.338,65.699,106.909,-143.715
10,147.689,289.338,65.699,112.577,-144.275
10,147.689,289.338,65.699,118.325,-144.589
10,147.689,289.338,65.699,124.141,-144.649
10,147.689,289.338,65.699,130.012,-144.450
10,147.689,289.338,65.699,135.925,-143.986
10,147.689,289.338,65.699,141.867,-143.251
10,147.689,289.338,65.699,147.823,-142.243
10,147.689,289.338,65.699,153.779,-140.957
10,147.689,289.338,65.699,159.720,-139.391
10,147.689,289.338,65.699,165.631,-137.545
10,147.689,289.338,65.699,171.498,-135.417
10,147.689,289.338,65.699,177.305,-133.007
10,147.689,289.338,65.699,183.037,-130.317
10,147.689,289.338,65.699,188.679,-127.349
10,147.689,289.338,65.699,194.215,-124.106
10,147.689,289.338,65.699,199.630,-120.592
10,147.689,289.338,65.699,204.909,-116.811
10,147.689,289.338,65.699,210.039,-112.770
10,147.689,289.338,65.699,215.003,-108.476
10,147.689,289.338,65.699,219.788,-103.934
10,147.689,289.338,65.699,224.381,-99.155
10,147.689,289.338,65.699,228.767,-94.148
10,147.689,289.338,65.699,232.935,-88.921
10,147.689,289.338,65.699,236.872,-83.487
10,147.689,289.338,65.699,240.567,-77.856
10,147.689,289.338,65.699,244.009,-72.042
10,147.689,289.338,65.699,247.186,-66.056
10,147.689,289.338,65.699,250.091,-59.913
10,147.689,289.338,65.699,252.714,-53.626
10,147.689,289.338,65.699,255.048,-47.210
10,147.689,289.338,65.699,257.085,-40.680
10,147.689,289.338,65.699,258.819,-34.052
10,147.689,289.338,65.699,260.245,-27.342
10,147.689,289.338,65.699,261.358,-20.565
10,147.689,289.338,65.699,262.156,-13.738
10,147.689,289.338,65.699,262.636,-6.877
11,173.078,297.988,67.663,270.652,0.000
11,173.078,297.988,67.663,270.487,7.083
11,173.078,297.988,67.663,269.993,14.148
11,173.078,297.988,67.663,269.171,21.179
11,173.078,297.988,67.663,268.025,28.159
11,173.078,297.988,67.663,266.556,35.070
11,173.078,297.988,67.663,264.770,41.896
11,173.078,297.988,67.663,262.672,48.621
11,173.078,297.988,67.663,260.269,55.229
11,173.078,297.988,67.663,257.568,61.704
11,173.078,297.988,67.663,254.576,68.031
11,173.078,297.988,67.663,251.303,74.195
11,173.078,297.988,67.663,247.759,80.184
11,173.078,297.988,67.663,243.954,85.983
11,173.078,297.988,67.663,239.899,91.579
11,173.078,297.988,67.663,235.606,96.962
11,173.078,297.988,67.663,231.088,102.119
11,173.078,297.988,67.663,226.358,107.041
11,173.078,297.988,67.663,221.430,111.718
11,173.078,297.988,67.663,216.318,116.142
11,173.078,297.988,67.663,211.035,120.303
11,173.078,297.988,67.663,205.598,124.197
11,173.078,297.988,67.663,200.021,127.816
11,173.078,297.988,67.663,194.319,131.156
11,173.078,297.988,67.663,188.509,134.213
11,173.078,297.988,67.663,182.606,136.983
11,173.078,297.988,67.663,176.625,139.465
11,173.078,297.988,67.663,170.583,141.657
11,173.078,297.988,67.663,164.494,143.558
11,173.078,297.988,67.663,158.376,145.171
11,173.078,297.988,67.663,152.242,146.495
11,173.078,297.988,67.663,146.108,147.533
11,173.078,297.988,67.663,139.989,148.290
11,173.078,297.988,67.663,133.899,148.768
11,173.078,297.988,67.663,127.852,148.973
11,173.078,297.988,67.663,121.862,148.911
11,173.078,297.988,67.663,115.942,148.588
11,173.078,297.988,67.663,110.105,148.012
11,173.078,297.988,67.663,104.361,147.189
11,173.078,297.988,67.663,98.724,146.129
11,173.078,297.988,67.663,93.202,144.841
11,173.078,297.988,67.663,87.807,143.334
11,173.078,297.988,67.663,82.548,141.619
11,173.078,297.988,67.663,77.432,139.705
11,173.078,297.988,67.663,72.468,137.604
11,173.078,297.988,67.663,67.663,135.326
11,173.078,297.988,67.663,63.023,132.884
11,173.078,297.988,67.663,58.552,130.288
11,173.078,297.988,67.663,54.257,127.551
11,173.078,297.988,67.663,50.140,124.684
11,173.078,297.988,67.663,46.204,121.699
11,173.078,297.988,67.663,42.452,118.608
11,173.078,297.988,67.663,38.885,115.423
11,173.078,297.988,67.663,35.503,112.156
11,173.078,297.988,67.663,32.306,108.817
11,173.078,297.988,67.663,29.294,105.418
11,173.078,297.988,67.663,26.464,101.971
11,173.078,297.988,67.663,23.815,98.485
11,173.078,297.988,67.663,21.343,94.971
11,173.078,297.988,67.663,19.044,91.438
11,173.078,297.988,67.663,16.916,87.897
11,173.078,297.988,67.663,14.952,84.355
11,173.078,297.988,67.663,13.148,80.822
11,173.078,297.988,67.663,11.497,77.305
11,173.078,297.988,67.663,9.995,73.812
11,173.078,297.988,67.663,8.634,70.348
11,173.078,297.988,67.663,7.407,66.921
11,173.078,297.988,67.663,6.308,63.535
11,173.078,297.988,67.663,5.330,60.194
11,173.078,297.988,67.663,4.464,56.905
11,173.078,297.988,67.663,3.704,53.668
11,173.078,297.988,67.663,3.041,50.488
11,173.078,297.988,67.663,2.468,47.367
11,173.078,297.988,67.663,1.978,44.305
11,173.078,297.988,67.663,1.562,41.304
11,173.078,297.988,67.663,1.214,38.364
11,173.078,297.988,67.663,0.927,35.484
11,173.078,297.988,67.663,0.693,32.663
11,173.078,297.988,67.663,0.506,29.900
11,173.078,297.988,67.663,0.359,27.193
11,173.078,297.988,67.663,0.246,24.538
11,173.078,297.988,67.663,0.162,21.932
11,173.078,297.988,67.663,0.102,19.373
11,173.078,297.988,67.663,0.060,16.855
11,173.078,297.988,67.663,0.032,14.375
11,173.078,297.988,67.663,0.016,11.928
11,173.078,297.988,67.663,0.006,9.509
11,173.078,297.988,67.663,0.002,7.111
11,173.078,297.988,67.663,0.000,4.731
11,173.078,297.988,67.663,0.000,2.363
11,173.078,297.988,67.663,0.000,0.000
11,173.078,297.988,67.663,0.000,-2.363
11,173.078,297.988,67.663,0.000,-4.731
11,173.078,297.988,67.663,0.002,-7.111
11,173.078,297.988,67.663,0.006,-9.509
11,173.078,297.988,67.663,0.016,-11.928
11,173.078,297.988,67.663,0.032,-14.375
11,173.078,297.988,67.663,0.060,-16.855
11,173.078,297.988,67.663,0.102,-19.373
11,173.078,297.988,67.663,0.162,-21.932
11,173.078,297.988,67.663,0.246,-24.538
11,173.078,297.988,67.663,0.359,-27.193
11,173.078,297.988,67.663,0.506,-29.900
11,173.078,297.988,67.663,0.693,-32.663
11,173.078,297.988,67.663,0.927,-35.484
11,173.078,297.988,67.663,1.214,-38.364
11,173.078,297.988,67.663,1.562,-41.304
11,173.078,297.988,67.663,1.978,-44.305
11,173.078,297.988,67.663,2.468,-47.367
11,173.078,297.988,67.663,3.041,-50.488
11,173.078,297.988,67.663,3.704,-53.668
11,173.078,297.988,67.663,4.464,-56.905
11,173.078,297.988,67.663,5.330,-60.194
11,173.078,297.988,67.663,6.308,-63.535
11,173.078,297.988,67.663,7.407,-66.921
11,173.078,297.988,67.663,8.634,-70.348
11,173.078,297.988,67.663,9.995,-73.812
11,173.078,297.988,67.663,11.497,-77.305
11,173.078,297.988,67.663,13.148,-80.822
11,173.078,297.988,67.663,14.952,-84.355
11,173.078,297.988,67.663,16.916,-87.897
11,173.078,297.988,67.663,19.044,-91.438
11,173.078,297.988,67.663,21.343,-94.971
11,173.078,297.988,67.663,23.815,-98.485
11,173.078,297.988,67.663,26.464,-101.971
11,173.078,297.988,67.663,29.294,-105.418
11,173.078,297.988,67.663,32.306,-108.817
11,173.078,297.988,67.663,35.503,-112.156
11,173.078,297.988,67.663,38.885,-115.423
11,173.078,297.988,67.663,42.452,-118.608
11,173.078,297.988,67.663,46.204,-121.699
11,173.078,297.988,67.663,50.140,-124.684
11,173.078,297.988,67.663,54.257,-127.551
11,173.078,297.988,67.663,58.552,-130.288
11,173.078,297.988,67.663,63.023,-132.884
11,173.078,297.988,67.663,67.663,-135.326
11,173.078,297.988,67.663,72.468,-137.604
11,173.078,297.988,67.663,77.432,-139.705
11,173.078,297.988,67.663,82.548,-141.619
11,173.078,297.988,67.663,87.807,-143.334
11,173.078,297.988,67.663,93.202,-144.841
11,173.078,297.988,67.663,98.724,-146.129
11,173.078,297.988,67.663,104.361,-147.189
11,173.078,297.988,67.663,110.105,-148.012
11,173.078,297.988,67.663,115.942,-148.588
11,173.078,297.988,67.663,121.862,-148.911
11,173.078,297.988,67.663,127.852,-148.973
11,173.078,297.988,67.663,133.899,-148.768
11,173.078,297.988,67.663,139.989,-148.290
11,173.078,297.988,67.663,146.108,-147.533
11,173.078,297.988,67.663,152.242,-146.495
11,173.078,297.988,67.663,158.376,-145.171
11,173.078,297.988,67.663,164.494,-143.558
11,173.078,297.988,67.663,170.583,-141.657
11,173.078,297.988,67.663,176.625,-139.465
11,173.078,297.988,67.663,182.606,-136.983
11,173.078,297.988,67.663,188.509,-134.213
11,173.078,297.988,67.663,194.319,-131.156
11,173.078,297.988,67.663,200.021,-127.816
11,173.078,297.988,67.663,205.598,-124.197
11,173.078,297.988,67.663,211.035,-120.303
11,173.078,297.988,67.663,216.318,-116.142
11,173.078,297.988,67.663,221.430,-111.718
11,173.078,297.988,67.663,226.358,-107.041
11,173.078,297.988,67.663,231.088,-102.119
11,173.078,297.988,67.663,235.606,-96.962
11,173.078,297.988,67.663,239.899,-91.579
11,173.078,297.988,67.663,243.954,-85.983
11,173.078,297.988,67.663,247.759,-80.184
11,173.078,297.988,67.663,251.303,-74.195
11,173.078,297.988,67.663,254.576,-68.031
11,173.078,297.988,67.663,257.568,-61.704
11,173.078,297.988,67.663,260.269,-55.229
11,173.078,297.988,67.663,262.672,-48.621
11,173.078,297.988,67.663,264.770,-41.896
11,173.078,297.988,67.663,266.556,-35.070
11,173.078,297.988,67.663,268.025,-28.159
11,173.078,297.988,67.663,269.171,-21.179
11,173.078,297.988,67.663,269.993,-14.148
11,173.078,297.988,67.663,270.487,-7.083
12,198.467,306.184,69.524,278.096,0.000
12,198.467,306.184,69.524,277.927,7.278
12,198.467,306.184,69.524,277.419,14.537
12,198.467,306.184,69.524,276.575,21.762
12,198.467,306.184,69.524,275.397,28.933
12,198.467,306.184,69.524,273.887,36.035
12,198.467,306.184,69.524,272.052,43.049
12,198.467,306.184,69.524,269.897,49.959
12,198.467,306.184,69.524,267.428,56.748
12,198.467,306.184,69.524,264.652,63.401
12,198.467,306.184,69.524,261.578,69.902
12,198.467,306.184,69.524,258.215,76.236
12,198.467,306.184,69.524,254.573,82.389
12,198.467,306.184,69.524,250.663,88.348
12,198.467,306.184,69.524,246.497,94.098
12,198.467,306.184,69.524,242.086,99.629
12,198.467,306.184,69.524,237.444,104.928
12,198.467,306.184,69.524,232.584,109.986
12,198.467,306.184,69.524,227.521,114.791
12,198.467,306.184,69.524,222.267,119.336
12,198.467,306.184,69.524,216.840,123.612
12,198.467,306.184,69.524,211.253,127.613
12,198.467,306.184,69.524,205.522,131.332
12,198.467,306.184,69.524,199.664,134.764
12,198.467,306.184,69.524,193.694,137.905
12,198.467,306.184,69.524,187.628,140.751
12,198.467,306.184,69.524,181.483,143.301
12,198.467,306.184,69.524,175.275,145.553
12,198.467,306.184,69.524,169.019,147.507
12,198.467,306.184,69.524,162.732,149.163
12,198.467,306.184,69.524,156.429,150.524
12,198.467,306.184,69.524,150.127,151.591
12,198.467,306.184,69.524,143.839,152.369
12,198.467,306.184,69.524,137.582,152.860
12,198.467,306.184,69.524,131.369,153.071
12,198.467,306.184,69.524,125.214,153.007
12,198.467,306.184,69.524,119.131,152.675
12,198.467,306.184,69.524,113.133,152.083
12,198.467,306.184,69.524,107.232,151.238
12,198.467,306.184,69.524,101.439,150.149
12,198.467,306.184,69.524,95.766,148.825
12,198.467,306.184,69.524,90.222,147.277
12,198.467,306.184,69.524,84.818,145.514
12,198.467,306.184,69.524,79.562,143.547
12,198.467,306.184,69.524,74.461,141.388
12,198.467,306.184,69.524,69.524,139.048
12,198.467,306.184,69.524,64.756,136.539
12,198.467,306.184,69.524,60.163,133.872
12,198.467,306.184,69.524,55.749,131.059
12,198.467,306.184,69.524,51.519,128.113
12,198.467,306.184,69.524,47.475,125.046
12,198.467,306.184,69.524,43.620,121.871
12,198.467,306.184,69.524,39.954,118.598
12,198.467,306.184,69.524,36.479,115.241
12,198.467,306.184,69.524,33.195,111.810
12,198.467,306.184,69.524,30.100,108.318
12,198.467,306.184,69.524,27.192,104.775
12,198.467,306.184,69.524,24.470,101.194
12,198.467,306.184,69.524,21.930,97.583
12,198.467,306.184,69.524,19.568,93.953
12,198.467,306.184,69.524,17.381,90.314
12,198.467,306.184,69.524,15.363,86.676
12,198.467,306.184,69.524,13.509,83.045
12,198.467,306.184,69.524,11.814,79.432
12,198.467,306.184,69.524,10.270,75.842
12,198.467,306.184,69.524,8.871,72.283
12,198.467,306.184,69.524,7.611,68.761
12,198.467,306.184,69.524,6.482,65.282
12,198.467,306.184,69.524,5.476,61.850
12,198.467,306.184,69.524,4.587,58.470
12,198.467,306.184,69.524,3.805,55.145
12,198.467,306.184,69.524,3.124,51.877
12,198.467,306.184,69.524,2.536,48.670
12,198.467,306.184,69.524,2.032,45.524
12,198.467,306.184,69.524,1.605,42.440
12,198.467,306.184,69.524,1.248,39.419
12,198.467,306.184,69.524,0.953,36.460
12,198.467,306.184,69.524,0.712,33.562
12,198.467,306.184,69.524,0.520,30.723
12,198.467,306.184,69.524,0.369,27.941
12,198.467,306.184,69.524,0.253,25.213
12,198.467,306.184,69.524,0.167,22.536
12,198.467,306.184,69.524,0.104,19.906
12,198.467,306.184,69.524,0.061,17.319
12,198.467,306.184,69.524,0.033,14.771
12,198.467,306.184,69.524,0.016,12.256
12,198.467,306.184,69.524,0.007,9.770
12,198.467,306.184,69.524,0.002,7.307
12,198.467,306.184,69.524,0.000,4.862
12,198.467,306.184,69.524,0.000,2.428
12,198.467,306.184,69.524,0.000,0.000
12,198.467,306.184,69.524,0.000,-2.428
12,198.467,306.184,69.524,0.000,-4.862
12,198.467,306.184,69.524,0.002,-7.307
12,198.467,306.184,69.524,0.007,-9.770
12,198.467,306.184,69.524,0.016,-12.256
12,198.467,306.184,69.524,0.033,-14.771
12,198.467,306.184,69.524,0.061,-17.319
12,198.467,306.184,69.524,0.104,-19.906
12,198.467,306.184,69.524,0.167,-22.536
12,198.467,306.184,69.524,0.253,-25.213
12,198.467,306.184,69.524,0.369,-27.941
12,198.467,306.184,69.524,0.520,-30.723
12,198.467,306.184,69.524,0.712,-33.562
12,198.467,306.184,69.524,0.953,-36.460
12,198.467,306.184,69.524,1.248,-39.419
12,198.467,306.184,69.524,1.605,-42.440
12,198.467,306.184,69.524,2.032,-45.524
12,198.467,306.184,69.524,2.536,-48.670
12,198.467,306.184,69.524,3.124,-51.877
12,198.467,306.184,69.524,3.805,-55.145
12,198.467,306.184,69.524,4.587,-58.470
12,198.467,306.184,69.524,5.476,-61.850
12,198.467,306.184,69.524,6.482,-65.282
12,198.467,306.184,69.524,7.611,-68.761
12,198.467,306.184,69.524,8.871,-72.283
12,198.467,306.184,69.524,10.270,-75.842
12,198.467,306.184,69.524,11.814,-79.432
12,198.467,306.184,69.524,13.509,-83.045
12,198.467,306.184,69.524,15.363,-86.676
12,198.467,306.184,69.524,17.381,-90.314
12,198.467,306.184,69.524,19.568,-93.953
12,198.467,306.184,69.524,21.930,-97.583
12,198.467,306.184,69.524,24.470,-101.194
12,198.467,306.184,69.524,27.192,-104.775
12,198.467,306.184,69.524,30.100,-108.318
12,198.467,306.184,69.524,33.195,-111.810
12,198.467,306.184,69.524,36.479,-115.241
12,198.467,306.184,69.524,39.954,-118.598
12,198.467,306.184,69.524,43.620,-121.871
12,198.467,306.184,69.524,47.475,-125.046
12,198.467,306.184,69.524,51.519,-128.113
12,198.467,306.184,69.524,55.749,-131.059
12,198.467,306.184,69.524,60.163,-133.872
12,198.467,306.184,69.524,64.756,-136.539
12,198.467,306.184,69.524,69.524,-139.048
12,198.467,306.184,69.524,74.461,-141.388
12,198.467,306.184,69.524,79.562,-143.547
12,198.467,306.184,69.524,84.818,-145.514
12,198.467,306.184,69.524,90.222,-147.277
12,198.467,306.184,69.524,95.766,-148.825
12,198.467,306.184,69.524,101.439,-150.149
12,198.467,306.184,69.524,107.232,-151.238
12,198.467,306.184,69.524,113.133,-152.083
12,198.467,306.184,69.524,119.131,-152.675
12,198.467,306.184,69.524,125.214,-153.007
12,198.467,306.184,69.524,131.369,-153.071
12,198.467,306.184,69.524,137.582,-152.860
12,198.467,306.184,69.524,143.839,-152.369
12,198.467,306.184,69.524,150.127,-151.591
12,198.467,306.184,69.524,156.429,-150.524
12,198.467,306.184,69.524,162.732,-149.163
12,198.467,306.184,69.524,169.019,-147.507
12,198.467,306.184,69.524,175.275,-145.553
12,198.467,306.184,69.524,181.483,-143.301
12,198.467,306.184,69.524,187.628,-140.751
12,198.467,306.184,69.524,193.694,-137.905
12,198.467,306.184,69.524,199.664,-134.764
12,198.467,306.184,69.524,205.522,-131.332
12,198.467,306.184,69.524,211.253,-127.613
12,198.467,306.184,69.524,216.840,-123.612
12,198.467,306.184,69.524,222.267,-119.336
12,198.467,306.184,69.524,227.521,-114.791
12,198.467,306.184,69.524,232.584,-109.986
12,198.467,306.184,69.524,237.444,-104.928
12,198.467,306.184,69.524,242.086,-99.629
12,198.467,306.184,69.524,246.497,-94.098
12,198.467,306.184,69.524,250.663,-88.348
12,198.467,306.184,69.524,254.573,-82.389
12,198.467,306.184,69.524,258.215,-76.236
12,198.467,306.184,69.524,261.578,-69.902
12,198.467,306.184,69.524,264.652,-63.401
12,198.467,306.184,69.524,267.428,-56.748
12,198.467,306.184,69.524,269.897,-49.959
12,198.467,306.184,69.524,272.052,-43.049
12,198.467,306.184,69.524,273.887,-36.035
12,198.467,306.184,69.524,275.397,-28.933
12,198.467,306.184,69.524,276.575,-21.762
12,198.467,306.184,69.524,277.419,-14.537
12,198.467,306.184,69.524,277.927,-7.278
13,223.856,313.895,71.275,285.100,0.000
13,223.856,313.895,71.275,284.927,7.461
13,223.856,313.895,71.275,284.406,14.904
